budget,genres,popularity,revenue,runtime,title,vote_average,cast
38000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",6.909942,207283925,106.0,The Fast and the Furious,6.6,"['Paul Walker', 'Vin Diesel', 'Michelle Rodriguez']"
150000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",60.269279,333932083,166.0,The Curious Case of Benjamin Button,7.3,"['Cate Blanchett', 'Brad Pitt', 'Tilda Swinton']"
160000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",3.195174,353624124,132.0,X-Men: First Class,7.1,"['James McAvoy', 'Michael Fassbender', 'Jennifer Lawrence']"
160000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",127.284427,653428261,137.0,The Hunger Games: Mockingjay - Part 2,6.6,"['Jennifer Lawrence', 'Josh Hutcherson', 'Liam Hemsworth']"
150000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",35.580815,215283742,109.0,The Sorcerer's Apprentice,5.8,"['Nicolas Cage', 'Jay Baruchel', 'Monica Bellucci']"
160000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",21.133748,181674817,99.0,Poseidon,5.5,"['Kurt Russell', 'Richard Dreyfuss', 'Josh Lucas']"
170000000,"[{""id"": 14, ""name"": ""Fantasy""}]",56.268916,299370084,113.0,Alice Through the Looking Glass,6.5,"['Johnny Depp', 'Mia Wasikowska', 'Anne Hathaway']"
160000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",42.986467,798958165,93.0,Shrek the Third,6.0,"['Mike Myers', 'Eddie Murphy', 'Cameron Diaz']"
160000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",63.148529,433677183,123.0,Warcraft,6.3,"['Paula Patton', 'Travis Fimmel', 'Ben Foster']"
155000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]",202.042635,440603537,126.0,Terminator Genisys,5.8,"['Arnold Schwarzenegger', 'Jason Clarke', 'Emilia Clarke']"
155000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",49.661984,415686217,113.0,The Chronicles of Narnia: The Voyage of the Dawn Treader,6.2,"['Skandar Keynes', 'Georgie Henley', 'Simon Pegg']"
140000000,"[{""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",34.20669,449220945,183.0,Pearl Harbor,6.6,"['Ben Affleck', 'Josh Hartnett', 'Kate Beckinsale']"
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}]",25.468493,709709780,144.0,Transformers,6.6,"['Shia LaBeouf', 'Josh Duhamel', 'Megan Fox']"
155000000,"[{""id"": 10752, ""name"": ""War""}, {""id"": 36, ""name"": ""History""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",39.019229,167298192,175.0,Alexander,5.6,"['Colin Farrell', 'Angelina Jolie', 'Val Kilmer']"
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 9648, ""name"": ""Mystery""}]",78.144395,938212738,138.0,Harry Potter and the Order of the Phoenix,7.4,"['Daniel Radcliffe', 'Rupert Grint', 'Emma Watson']"
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",101.250416,895921036,157.0,Harry Potter and the Goblet of Fire,7.5,"['Daniel Radcliffe', 'Rupert Grint', 'Emma Watson']"
150000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",56.758411,624029371,92.0,Hancock,6.2,"['Will Smith', 'Charlize Theron', 'Jason Bateman']"
150000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",70.867401,585349010,101.0,I Am Legend,6.9,"['Will Smith', 'Alice Braga', 'Charlie Tahan']"
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",53.905592,474968763,115.0,Charlie and the Chocolate Factory,6.7,"['Johnny Depp', 'Freddie Highmore', 'David Kelly']"
150000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",65.677399,623722818,111.0,Ratatouille,7.5,"['Patton Oswalt', 'Ian Holm', 'Lou Romano']"
150000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",115.040024,374218673,140.0,Batman Begins,7.5,"['Christian Bale', 'Michael Caine', 'Liam Neeson']"
150000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}]",44.141021,603900354,89.0,Madagascar: Escape 2 Africa,6.2,"['Ben Stiller', 'Jada Pinkett Smith', 'David Schwimmer']"
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",81.781591,413106170,105.0,Night at the Museum: Battle of the Smithsonian,5.9,"['Ben Stiller', 'Amy Adams', 'Owen Wilson']"
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",5.954334,373062864,107.0,X-Men Origins: Wolverine,6.2,"['Hugh Jackman', 'Liev Schreiber', 'Danny Huston']"
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",73.313918,424988211,129.0,The Matrix Revolutions,6.4,"['Keanu Reeves', 'Laurence Fishburne', 'Carrie-Anne Moss']"
150000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",165.125366,1274219009,102.0,Frozen,7.3,"['Kristen Bell', 'Idina Menzel', 'Jonathan Groff']"
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",70.78591,738599701,138.0,The Matrix Reloaded,6.7,"['Keanu Reeves', 'Carrie-Anne Moss', 'Laurence Fishburne']"
170000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",99.499595,644571402,112.0,Thor: The Dark World,6.8,"['Chris Hemsworth', 'Natalie Portman', 'Tom Hiddleston']"
150000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",434.278564,378858340,120.0,Mad Max: Fury Road,7.2,"['Tom Hardy', 'Charlize Theron', 'Nicholas Hoult']"
150000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",67.447636,356613439,138.0,Angels & Demons,6.5,"['Tom Hanks', 'Ewan McGregor', 'Ayelet Zurer']"
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",86.493424,449326618,115.0,Thor,6.6,"['Chris Hemsworth', 'Natalie Portman', 'Tom Hiddleston']"
150000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",41.845878,309979994,98.0,Bolt,6.3,"['John Travolta', 'Miley Cyrus', 'Susie Essman']"
150000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",26.710398,292817841,88.0,G-Force,5.1,"['Sam Rockwell', 'Penélope Cruz', 'Tracy Morgan']"
150000000,"[{""id"": 12, ""name"": ""Adventure""}]",44.927635,301000000,99.0,Wrath of the Titans,5.5,"['Sam Worthington', 'Liam Neeson', 'Ralph Fiennes']"
150000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",50.306728,245527149,113.0,Dark Shadows,5.7,"['Johnny Depp', 'Michelle Pfeiffer', 'Helena Bonham Carter']"
150000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",114.522237,682330139,131.0,Mission: Impossible - Rogue Nation,7.1,"['Tom Cruise', 'Rebecca Ferguson', 'Simon Pegg']"
150000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",21.214571,0,102.0,The Wolfman,5.5,"['Benicio del Toro', 'Anthony Hopkins', 'Emily Blunt']"
150000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",29.332905,287594577,91.0,Bee Movie,5.7,"['Jerry Seinfeld', 'Renée Zellweger', 'Jim Cummings']"
150000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",51.247321,665692281,91.0,Kung Fu Panda 2,6.7,"['Jack Black', 'Angelina Jolie', 'Dustin Hoffman']"
150000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",33.769336,318502923,103.0,The Last Airbender,4.7,"['Noah Ringer', 'Nicola Peltz', 'Jackson Rathbone']"
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",63.079003,397850012,126.0,Mission: Impossible III,6.5,"['Tom Cruise', 'Philip Seymour Hoffman', 'Ving Rhames']"
150000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",39.004588,205366737,131.0,White House Down,6.4,"['Channing Tatum', 'Jamie Foxx', 'Joey King']"
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",12.362599,38992758,88.0,Mars Needs Moms,5.5,"['Seth Green', 'Joan Cusack', 'Dan Fogler']"
149000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",22.550135,64459316,85.0,Flushed Away,6.0,"['Hugh Jackman', 'Kate Winslet', 'Ian McKellen']"
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",48.03528,128388320,111.0,Pan,5.9,"['Levi Miller', 'Garrett Hedlund', 'Hugh Jackman']"
145000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",38.73494,272912430,92.0,Mr. Peabody & Sherman,6.7,"['Ty Burrell', 'Max Charles', 'Ariel Winter']"
175000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",66.803149,497409852,163.0,Troy,6.9,"['Brad Pitt', 'Orlando Bloom', 'Eric Bana']"
145000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",44.989192,746921274,93.0,Madagascar 3: Europe's Most Wanted,6.4,"['Ben Stiller', 'Sacha Baron Cohen', 'David Schwimmer']"
140000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",54.159392,431971116,133.0,Die Another Day,5.8,"['Pierce Brosnan', 'Halle Berry', 'Rosamund Pike']"
144000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]",66.21806,229147509,116.0,Ghostbusters,5.3,"['Melissa McCarthy', 'Kristen Wiig', 'Kate McKinnon']"
140000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",58.485967,553799566,151.0,Armageddon,6.4,"['Bruce Willis', 'Billy Bob Thornton', 'Ben Affleck']"
140000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",91.332849,441818803,88.0,Men in Black II,6.0,"['Tommy Lee Jones', 'Will Smith', 'Rip Torn']"
70000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 16, ""name"": ""Animation""}]",35.601665,195735876,115.0,Beowulf,5.5,"['Ray Winstone', 'Angelina Jolie', 'Anthony Hopkins']"
145000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",56.747978,521170825,95.0,Kung Fu Panda 3,6.7,"['Jack Black', 'Bryan Cranston', 'Dustin Hoffman']"
145000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]",77.77477,694713380,133.0,Mission: Impossible - Ghost Protocol,6.8,"['Tom Cruise', 'Jeremy Renner', 'Simon Pegg']"
145000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",61.788035,306941670,97.0,Rise of the Guardians,7.1,"['Chris Pine', 'Alec Baldwin', 'Jude Law']"
100000000,"[{""id"": 35, ""name"": ""Comedy""}]",25.159168,202026112,90.0,Fun with Dick and Jane,5.9,"['Jim Carrey', 'Téa Leoni', 'Alec Baldwin']"
140000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10752, ""name"": ""War""}, {""id"": 36, ""name"": ""History""}]",52.341226,456758981,154.0,The Last Samurai,7.3,"['Tom Cruise', 'Ken Watanabe', 'William Atherton']"
140000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]",101.599427,268031828,150.0,Exodus: Gods and Kings,5.6,"['Christian Bale', 'Joel Edgerton', 'John Turturro']"
150000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",73.616808,385680446,127.0,Star Trek,7.4,"['Chris Pine', 'Zachary Quinto', 'Leonard Nimoy']"
139000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",82.502566,821708551,121.0,Spider-Man,6.8,"['Tobey Maguire', 'Willem Dafoe', 'Kirsten Dunst']"
145000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",100.21391,609123048,102.0,How to Train Your Dragon 2,7.6,"['Jay Baruchel', 'Gerard Butler', 'Kristen Wiig']"
140000000,"[{""id"": 14, ""name"": ""Fantasy""}]",56.257249,150680864,127.0,Gods of Egypt,5.3,"['Brenton Thwaites', 'Nikolaj Coster-Waldau', 'Gerard Butler']"
135000000,"[{""id"": 28, ""name"": ""Action""}]",17.88953,76932943,121.0,Stealth,4.9,"['Josh Lucas', 'Jessica Biel', 'Jamie Foxx']"
130000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",64.798873,185258983,163.0,Watchmen,7.0,"['Malin Åkerman', 'Billy Crudup', 'Carla Gugino']"
140000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",24.855701,285444603,127.0,Lethal Weapon 4,6.3,"['Mel Gibson', 'Danny Glover', 'Joe Pesci']"
137000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",34.981698,245360480,138.0,Hulk,5.3,"['Eric Bana', 'Jennifer Connelly', 'Sam Elliott']"
130000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",59.325589,371876278,110.0,G.I. Joe: Retaliation,5.4,"['Dwayne Johnson', 'D.J. Cotrona', 'Adrianne Palicki']"
130000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",21.605568,119269486,124.0,Sahara,5.7,"['Matthew McConaughey', 'Penélope Cruz', 'Steve Zahn']"
137000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",26.074908,85131830,106.0,Final Fantasy: The Spirits Within,5.9,"['Donald Sutherland', 'Ming-Na Wen', 'Alec Baldwin']"
140000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",74.506246,370569774,124.0,Captain America: The First Avenger,6.6,"['Chris Evans', 'Hugo Weaving', 'Tommy Lee Jones']"
135000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",39.604363,361832400,128.0,The World Is Not Enough,6.0,"['Pierce Brosnan', 'Sophie Marceau', 'Robert Carlyle']"
150000000,"[{""id"": 12, ""name"": ""Adventure""}]",36.973031,212011111,138.0,Master and Commander: The Far Side of the World,6.9,"['Russell Crowe', 'Paul Bettany', ""James D'Arcy""]"
120000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",99.687084,829000000,115.0,The Twilight Saga: Breaking Dawn - Part 2,6.1,"['Kristen Stewart', 'Robert Pattinson', 'Taylor Lautner']"
130000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",17.7735,150406466,100.0,Happy Feet Two,5.8,"['Elijah Wood', 'Robin Williams', 'Pink']"
150000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",62.898336,163712074,114.0,The Incredible Hulk,6.1,"['Edward Norton', 'Liv Tyler', 'Tim Roth']"
140000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",44.19092,183345589,120.0,The BFG,6.0,"['Ruby Barnhill', 'Mark Rylance', 'Rebecca Hall']"
135000000,"[{""id"": 37, ""name"": ""Western""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",100.635882,532950503,156.0,The Revenant,7.3,"['Leonardo DiCaprio', 'Tom Hardy', 'Will Poulter']"
135000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",44.765377,282570682,96.0,Turbo,6.1,"['Ryan Reynolds', 'Paul Giamatti', 'Michael Peña']"
135000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 37, ""name"": ""Western""}, {""id"": 12, ""name"": ""Adventure""}]",29.91353,245724603,107.0,Rango,6.6,"['Johnny Depp', 'Isla Fisher', 'Ned Beatty']"
132000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",84.366984,373552094,92.0,Penguins of Madagascar,6.5,"['Tom McGrath', 'Chris Miller', 'Christopher Knights']"
70000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",45.381501,442824138,115.0,The Bourne Ultimatum,7.3,"['Matt Damon', 'Julia Stiles', 'David Strathairn']"
130000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",84.689648,631744560,90.0,Kung Fu Panda,6.9,"['Jack Black', 'Dustin Hoffman', 'Angelina Jolie']"
130000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",120.09361,519311965,117.0,Ant-Man,7.0,"['Paul Rudd', 'Michael Douglas', 'Evangeline Lilly']"
130000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",76.310119,847423452,146.0,The Hunger Games: Catching Fire,7.4,"['Jennifer Lawrence', 'Josh Hutcherson', 'Liam Hemsworth']"
135000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}]",63.473086,368871007,94.0,Home,6.8,"['Jim Parsons', 'Rihanna', 'Steve Martin']"
